	address	RestaurantID	Checkins	Recommended	Name	range	Rating	Reviews	
1230	12718 Larchmere Blvd	QkwGJUT1rSRHRdjKFat7aQ	11.0	At your own risk	Menu6	3.0	2.7	10	
1231	13124 Lorain Ave	AsVR-X40wAzI7z7oRpsbTA	356.0	Jewel of a place!	Cuisine Du Cambodge	4.0	4.4	165	
1232	21051 Euclid Ave	pJU2t-6Hd_zUosX1Aw4b0Q	40.0	Worth Visiting	First Wok	4.0	4.0	12	
1233	15710 Waterloo Rd	Y-oPVMkxgEsve1sG2iDLXA	167.0	Jewel of a place!	Citizen Pie	5.0	4.5	115	
1234	500 W St Clair Ave	QJ1YpQLVuentjgTQqNqqpw	230.0	Jewel of a place!	XO Prime Steaks	4.0	3.7	159	
1235	2927 Bridge Ave	6g8S6V0iyYu6QMvt0QfIqA	417.0	Jewel of a place!	Heck's Cafe	4.0	3.7	201	
1236	Cleveland Hopkins International Airport, Gate A1, 5300 Riverside Dr	UD7Khh-HuG915Xy-o1eeTw	29.0	Its your say finally!	Yuengling Bar 1829	2.0	2.4	5	
1237	5358 Turney Rd	VDGMgPcGFB6acVw1qEoooA	2.0	Its your say finally!	Papa John's Pizza	2.0	2.0	4	
1238	4450 Rocky River Dr	yDRt1K6dLvrR_DZMubSJnQ	4.0	Worth Visiting	Garden Grill	4.0	4.0	3	
1239	6278 Pearl Rd	PubwGsZPO2N7QBekieMe9w	85.0	Worth Visiting	Don Ramon Mexican Restaurant	3.0	3.5	64	
1240	6775 W 130th St	YiW3hYRpLKPhv99FkuZEbg	55.0	Worth Visiting	Nipa Hut Oriental Food Mart	4.0	3.7	30	
1241	1979 W 25th St	kwAFz9QFtNv7ZpMVM6uJ1Q	4.0	At your own risk	Campbell's Popcorn Shop	3.0	3.3	3	
1242	1445 Som Center Rd	4qCYRklxSuTdN2z6dC2KeQ	88.0	Must Visit!	5th Avenue Deli & Grill	4.0	3.8	54	
1243	2190 Brookpark Rd	CuIPocteo1F3LEn1OqUoHg	27.0	Must Visit!	China Jade	4.0	4.2	32	
1244	12718 Larchmere Blvd	NBfhphIUcOgUpdf_QdDWvw	139.0	Worth Visiting	Jezebels Bayou	4.0	3.7	52	
1245	3800 Whitman Ave	lMPv3UxzQoYWftbyoDE5dQ	3.0	Worth Visiting	Pastas and Pastries	4.0	3.9	9	
1246	12459 Cedar Rd	eBoRFMm14n6Bte5vJIaeSg	141.0	At your own risk	Buffalo Wild Wings	2.0	2.3	45	
1247	538 Superior Ave	E9OP8TODswMcmTEGXE1C_g	54.0	Worth Visiting	Guys Pizza Co	3.0	2.8	76	
1248	14129 Puritas Ave	-nZwVZqlk_ET-dpTtvEqPw	1.0	Its your say finally!	Pizza Hut	2.0	2.0	4	
1249	1881 Fulton Rd	JezHN-9KKLTMbojq00VP0g	779.0	Jewel of a place!	Le Petit Triangle Café	4.0	4.1	303	
1250	4309 Lorain Ave	Qqh2cFO1bk5TQ8mWIEjbCw	187.0	Jewel of a place!	Herb 'n Twine	5.0	4.7	92	
1251	1352 W 6th St, Ste 152	Ya9FMj-MWMkeMcog06N5bQ	621.0	Worth Visiting	Bar Louie	3.0	2.8	115	
1252	8425 Cedar Ave	iJ818L_78MFGOZs6hUVW4A	4.0	Its your say finally!	Red Walter Bar-B-Q	1.0	1.0	3	
1253	564 E 200th St	Vv7aXgWg2TEXfrfE_-FFrA	45.0	Must Visit!	Papa Joe's Subs & Pasta	4.0	4.4	17	
1254	1432 W 29th St	KxqE9n2i21ol9DiCv8iknA	2.0	Worth Visiting	Burton's BBQ	5.0	4.7	3	
1255	2521 Market Ave	T4OTL7ZGe-UTrpWl3KwZOA	257.0	Must Visit!	Market Avenue Wine Bar	4.0	4.3	83	
1256	11075 E Blvd	51w8nETUAMrTNQtuH9dZYw	18.0	Worth Visiting	Munch Vegetarian Kitchen	4.0	3.9	10	
1257	1909 W 25th St	LNsZJP6jZ11e0tDljOLPiQ	2820.0	Jewel of a place!	Townhall	4.0	4.0	771	
1258	1834 W 25th St	7xmuQuhpzBlkkSbWePFeVQ	364.0	Must Visit!	Orale! Kitchen	4.0	3.7	106	
1259	3294 Steelyard Dr	NDfcum0Zpa2o9czVgRds9w	74.0	Its your say finally!	Steak 'n Shake	2.0	1.7	23	
1260	8650 Euclid Ave	QvCTNqb4NxxndqfZXvsZmw	6.0	At your own risk	Mocé Cafe and Bar	4.0	3.6	5	
1261	5370 Mayfield Rd	8hwbcCNUv345Kw1xfOCcWg	159.0	Worth Visiting	Brown Derby	3.0	3.2	41	
1262	2197 Murray Hill Rd	4IdcT63iE5fNrVzayZtKEw	134.0	Must Visit!	Valentino's Pizza	4.0	3.8	77	
1263	6253 Pearl Rd	kJtijhRR8fl4QIrj-oxf9g	30.0	At your own risk	Golden Lily	3.0	3.2	21	
1264	2203 Cornell Rd	LD_r78sj2FLuTRZ-eHhi7A	3.0	At your own risk	Baricelli Inn	3.0	3.4	7	
1265	21984 Lorain Rd	r6o9Fi0rHCB3f1mEGdL61A	29.0	Worth Visiting	Presto Sandwiches	4.0	4.0	23	
1266	1361 E 55th St	dcT4gXG-lY7xlaU_YPaZTw	21.0	Worth Visiting	Cafe 55	3.0	3.5	13	
1267	7501 Carnegie Ave	svRAGD2eDu2kXiZuV5Qd5g	154.0	Must Visit!	Souper Market	4.0	4.4	57	
1268	13229 Superior Ave	xKw7zu8z28i3qv5vHPkEQQ	7.0	At your own risk	Amazing Wok	3.0	3.3	3	
1269	1330 Old River Rd	YpfMt985ZQCNID-eehG-uQ	52.0	Worth Visiting	East End Restaurant & Bar	4.0	3.5	42	
1270	6044 Broadview Rd	bprb8-OFeDNndWziTgjsOg	20.0	Worth Visiting	Famous Gyro George	3.0	3.5	17	
1271	1201 University Rd	Xny0n0s98TpP82sQxfgIMQ	724.0	Jewel of a place!	Sokolowski's University Inn	4.0	4.4	398	
1272	512 Euclid Ave	4uMAsbmiYC3O6BfsMJJTJQ	37.0	Worth Visiting	Yum Yum's of Cleveland	4.0	3.7	26	
1273	1859 W 25th St	liPSeXaAfv8jxRGJ717VmQ	923.0	Jewel of a place!	Nano Brew	3.0	3.4	219	
1274	13228 Shaker Sq	LnkkArYSmU9pYRWOO6oPzw	336.0	Worth Visiting	Yours Truly Restaurants	3.0	3.2	69	
1275	300-358 E 152nd St	D-xE90Ut4AUlOomgYPLaYQ	10.0	At your own risk	B&M Bar-b-que	3.0	3.1	9	
1276	2906 Fulton Rd	caYlxQ7kaYcUZwcqJKNyoA	63.0	Must Visit!	Caribe Bake Shop	4.0	4.2	43	
1277	7245 Pearl Rd	UbYl76BraRy2HObPNLs4Aw	6.0	Its your say finally!	McDonald's	2.0	2.2	5	
1278	1940 E 6th St	PqSwcDrL1wrwal8hlDf8IQ	51.0	Worth Visiting	Sapporo Sushi	4.0	3.6	33	
1279	2644 W 41st St	7W_PUqiBmoe2PVFGQ1ZBOg	172.0	Must Visit!	Bruno's Ristorante	4.0	4.1	115	
1280	4333 Mayfield Rd	ohIzA0mZOtS6_9q_pJYKrg	27.0	Worth Visiting	Alesci's of South Euclid	4.0	4.3	19	
1281	15418 Lake Shore Blvd	uRbrfI6DW0hn3Vj0tyjycA	21.0	Must Visit!	V's Gourmet	4.0	4.3	43	
1282	1438 Euclid Ave	n_UkzLCAMCIqhUnu-iLQyw	91.0	At your own risk	Bricco	3.0	2.9	37	
1283	11440 Euclid Ave	uZZnIe0KJEpFlJlYedrQsg	40.0	At your own risk	Inchin's Bamboo Garden	2.0	2.5	43	
1284	3850 Pearl Rd	RFxiH1C6NcDBOurFfs2UVg	39.0	Worth Visiting	Steve's Doghouse	4.0	4.4	14	
1285	5616 Memphis Ave	awGiEZOQ7ldhrzTbibpV2w	6.0	Its your say finally!	McDonald's	1.0	1.0	10	
1286	13620 Euclid Ave	sfWFdhpwsThk4w9nDg1tTA	4.0	At your own risk	Best Steak & Gyros House	3.0	3.0	3	
1287	1872 W 25th St	dAkg4Tucp7b5AIPwkqjAGg	1024.0	Must Visit!	Abc the Tavern	4.0	3.9	104	
1288	24325 Cedar Rd	WpkuAJfHSIgjppRC-Wnxgg	19.0	Its your say finally!	Brio Tuscan Grille	2.0	2.5	8	
1289	1840 Warrensville Ctr Rd	5jWBMCoR8aAXBM9RNyzzbw	10.0	At your own risk	Penn Station East Coast Subs	3.0	3.0	7	
1290	18332 Bagley Rd	D6KoYvnmWswZJjdGm0uiqA	82.0	At your own risk	Girves Brown Derby	3.0	3.0	37	
1291	5310 State Rd	uTKrt3rE4xgYyuiOtRWDvw	33.0	Worth Visiting	Dagwood Sandwich Shop	3.0	3.4	28	
1292	12101 Mayfield Rd	orrrhqRRUORIzUSxWTveKg	834.0	Jewel of a place!	Presti's Bakery	4.0	4.1	285	
1293	200 Euclid Ave	YNI26xBkdOzI1TMGmIcEaw	30.0	Worth Visiting	Taco Bell Cantina	3.0	3.5	24	
1294	17105 Grovewood Ave	L0NPyLfRL6eQnzday1KzJA	13.0	Worth Visiting	Grovewood Lounge & Grille	4.0	3.7	3	
1295	11611 Euclid Ave	fS1QBwuCUXVQ_K7LNnYvBg	105.0	At your own risk	Mi Pueblo	2.0	2.5	50	
1296	8905 Lake Ave	nv1XdkWviHXO7N6mK8O1yg	202.0	Must Visit!	Don's Lighthouse	4.0	3.7	118	
1297	6419 Detroit Ave	YgHp9MdZ1vVdYyMEro4TtQ	1281.0	Jewel of a place!	XYZ the Tavern	4.0	3.9	191	
1298	5712 Detroit Ave	Pnv-BffVgfQmXb8y_DEWMQ	358.0	Must Visit!	Latitude 41n	3.0	3.4	135	
1299	777 Saint Clair Ave NE	q0kNcjGcHvEdd8-ccfwKoA	1.0	At your own risk	Sheraton Cleveland City Centre	3.0	3.0	3	
1300	3101 W 25th St	eGt0GhiFS0FPJNRGJkp0fw	43.0	Worth Visiting	Mr Hero	4.0	4.3	7	
1301	3000 Bridge Ave, Ste A	63ieHAevJ5szVnClT8FzGQ	353.0	Must Visit!	Phoenix Coffee Bar	4.0	4.5	84	
1302	2814 Detroit Ave	nBmpmc4R7LP8HjII7DJgkA	61.0	At your own risk	Bounce Cleveland	3.0	3.2	25	
1303	21467 Lorain Rd	7LzhLKAwS7PHUvaPIW833A	11.0	Worth Visiting	Dominic's Santos	3.0	3.3	32	
1304	1417 E 9th St	f_vZiW020vjgySYwUUjZ7A	11.0	Its your say finally!	Subway	2.0	1.5	6	
1305	627 E Green St	kyXEnWKQGWSThY6EcjORuw	3.0	Its your say finally!	Zorba's Restaurant	1.0	1.1	4	
