	address	RestaurantID	Checkins	Recommended	Name	range	Rating	Reviews	
1153	8909 E Indian Bend Rd	1VKjDpPJdVoiRc8I9f7U9g	521.0	At your own risk	Hooters	3.0	2.7	83	
1154	8040 E McDowell Rd	H04OwE1krkfF6fQwpLycrA	55.0	Worth Visiting	Ragin Cajun Sports Bar	4.0	4.1	16	
1155	11339 E Via Linda	jAXikV2ByOxHLRstTE8ltg	45.0	At your own risk	Subway	3.0	3.0	9	
1156	7124 E 5th Ave	fa1G6WoSdvAO8dzM4FYbUA	5532.0	Jewel of a place!	Cartel Coffee Lab	4.0	4.1	390	
1157	8977 N Scottsdale Rd, Ste 500	tWUN42qR7df6PLS9OPqPnQ	224.0	Worth Visiting	My Fit Foods	4.0	3.9	45	
1158	8787 N Scottsdale Rd, Ste 104	zr93wrNyXzc-HW4IcK4iRQ	564.0	Must Visit!	Soi 4 Bangkok Eatery	4.0	4.0	236	
1159	4420 N Saddlebag Trl, Ste 105	2c9Vptks_vowLgVUMnCgjw	5613.0	Must Visit!	Dierks Bentley's Whiskey Row	4.0	3.5	367	
1160	9500 East Vía De Ventura	oamNMwd8kKOmrTu3C6qOeg	29.0	Worth Visiting	El Encanto	4.0	3.6	32	
1161	7435 E Frank Lloyd Wright Blvd	mKybTX2TTB_f_q9gj0s85Q	276.0	Worth Visiting	Miracle Mile Delicatessen	3.0	3.3	61	
1162	El Pedregal At The Boulders, 34505 N Scottsdale Rd	rMOUs1ln684QPT5IIe-VHA	24.0	Its your say finally!	The Bakery Cafe	3.0	2.8	8	
1163	6501 E Greenway Pkwy	JT9krwpag1O4YRjJy_ZA6Q	77.0	Its your say finally!	Pizza Hut	2.0	2.3	22	
1164	15768 N Frank Lloyd Wright Blvd	pw9ErdIO1t7CWLrZwNP1fw	98.0	Worth Visiting	Fusion Sushi & China Bistro	4.0	3.8	34	
1165	4164 N Marshall Way	wOJ3NMhumJDs9FKDADa0AQ	78.0	Worth Visiting	Modify Yoga Spa Cafe	5.0	5.0	17	
1166	6149 N Scottsdale Rd, Ste 171	e1i5mbYpFV8rQtfqtVwq3w	605.0	Worth Visiting	The Good Egg - Hilton Village	4.0	3.6	145	
1167	8752 E Shea Blvd, Ste C-11	H4AvltDM9QY8Up8z-ybUyQ	158.0	Worth Visiting	Karaikudi Palace	3.0	3.4	120	
1168	10135 E Via Linda, C112	ITc7sL3YYxHoQYoPNNH_GA	21.0	Worth Visiting	Piccolo Family Italian Ice	4.0	4.3	30	
1169	7366 E Shea Blvd, Ste 111	DZpUH96f1Uomk7N8FlZLjg	244.0	Worth Visiting	Grabbagreen	4.0	3.8	65	
1170	7150 E 5th Ave, Ste 100	CTJnbFKMq7Nv7xnLmjgOyg	599.0	Must Visit!	Scapegoat Beer and Wine	5.0	4.7	119	
1171	3737 N Scottsdale Rd	Z_JkVkaUcN4ITVeuG-4Qtw	5464.0	Jewel of a place!	RnR Gastropub	3.0	3.4	740	
1172	7318 E Shea Blvd, Ste 101	emtAyZPvp_0b40levOzcnA	208.0	Worth Visiting	Blue Burrito Grille	4.0	3.5	57	
1173	7153 E Thomas Rd	gF_kjG2RU3lKZ7hg6wkVbw	362.0	Worth Visiting	Taco Bell	4.0	3.7	33	
1174	13610 N Scottsdale Rd, Ste 25	pshiKbFYbE2P5dkXa0FVgg	149.0	Worth Visiting	Croque Famous Sandwiches	4.0	4.0	77	
1175	16500 N Scottsdale Rd, Ste 100	zpC-0J9p7V26ZZAVses64A	85.0	Worth Visiting	Tokyo Joe's	4.0	3.9	56	
1176	20581 N Hayden Rd	z5TUgcA7lmicOxSpBx3QiQ	2.0	Worth Visiting	Eddie Chan's Asian Bistro	4.0	3.9	9	
1177	14880 N Northsight Blvd, Ste 103	3h9K-ZsuG0PwhmyiPrXKhA	12.0	Worth Visiting	Pasta -N- More	4.0	4.3	11	
1178	7116 E Mercer Ln	St9cJ47L0WidZTXRuCFhOA	198.0	Worth Visiting	Mozart Cafe & Bakery	4.0	4.4	75	
1179	7605 E Pinnacle Peak Rd, Ste 2	DstNnjUe4RpBuKUqLdFzyQ	352.0	Worth Visiting	Thai Basil Signature	3.0	3.4	122	
1180	13610 N Scottsdale Rd	-RN70NJDP02wVcrg5yPO8Q	341.0	Worth Visiting	The Hangar Food and Spirits	4.0	3.9	55	
1181	Four Seasons Resort, 10600 E Crescent Moon Dr	xh29KAEP37feKTPZzPu0dA	33.0	At your own risk	Crescent Moon	3.0	3.0	8	
1182	6960 E 1st St	PCiyAPyWO9_6IUWgw7Pwog	745.0	Jewel of a place!	Alo Cafe	4.0	4.2	378	
1183	7366 E Shea Blvd, Ste 112	SQUfO3XMRsN1_j5M6864fA	42.0	Worth Visiting	B&R Wine - Food	5.0	4.6	46	
1184	7607 E McDowell Rd, Ste 101	PWifWVSyaaQpSgRimHviWQ	107.0	At your own risk	Peter Piper Pizza	3.0	3.3	20	
1185	1617 N Granite Reef Rd	l9-I7_E4xHKv1r-ikizpPw	78.0	Worth Visiting	El Coquito	4.0	3.5	34	
1186	7119 E 1st Ave	GKK0iaO5Ua3yeT_KFh0ICQ	1009.0	Must Visit!	Kaleidoscope Juice	4.0	4.2	111	
1187	7213 E 1st Ave	sKrlmbrZWCyLIgiMihCPqw	2899.0	Jewel of a place!	Hula's Modern Tiki Scottsdale	4.0	4.1	509	
1188	6339 E Greenway Rd, Ste 107	Bf0IFT8NjGEd-wstjfoY8A	38.0	Worth Visiting	Blimpie	4.0	4.1	19	
1189	10155 E Via Linda	T_O6vtc1z2LZAQaeHBdZHg	23.0	Worth Visiting	Terra Mia Italian Restaurant	4.0	4.3	9	
1190	Scottsdale Quarter, 15257 N Scottsdale Rd	Ac7C2H4E363qVQEHpONLLw	431.0	Worth Visiting	Narcisse Champagne and Tea Lounge	3.0	3.2	106	
1191	3554 N Goldwater Blvd, Ste C	Q1dRbSP425_w1B7KGqj5sw	40.0	Its your say finally!	Pizza Hut	2.0	2.1	15	
1192	3622 N Scottsdale Rd	OY0-hYJ2q6WiAqhYnCZZ0w	3926.0	Jewel of a place!	Brat Haus	4.0	3.8	611	
1193	7000 E Shea Blvd	6P4ZzCdd_YQqncnQv1jplQ	32.0	Worth Visiting	Haweli Indian Grill & Bar	3.0	3.4	47	
1194	7122 E Greenway Pkwy, Ste 100	zq68Tu0QywNU7Si_SQMi7w	319.0	Worth Visiting	Sur La Table	4.0	3.8	38	
1195	4166 N Scottsdale Rd	jRfQX8enRhWHf7V5zP5U8g	2053.0	Jewel of a place!	The Gelato Spot	4.0	4.1	379	
1196	4000 N Drinkwater Blvd	ndXuzuD4BpNIrm1I0nTsww	1599.0	Must Visit!	Distrito	4.0	3.6	299	
1197	7373 E Scottsdale Mall, Ste 6	ISgQ4us3LMZ78l1LOG_14A	279.0	Worth Visiting	Park Place Bar & Grill	4.0	3.9	64	
1198	Scottsdale Quarter, 15027 N Scottsdale Rd	fK9J1uzCHtmMjSHDkSKh6w	691.0	Worth Visiting	Stingray Sushi	3.0	3.2	163	
1199	7301 E Indian Plz	ESQoAgfEMZFE7PQN-OKLMg	1734.0	Worth Visiting	Comoncy	4.0	3.8	62	
1200	7246 E 1st St, Ste 101	bS9FdoDvInQe9J48wNFCcA	555.0	Must Visit!	Karsen's Grill	4.0	4.3	155	
1201	32531 N Scottsdale Rd, Ste 101	7JjK3VpccdstvLWBr87lLw	131.0	Worth Visiting	Summit Diner	3.0	3.3	101	
1202	9800 E Talking Stick Way	6i4Sxo2dDvHU6lIiis0OUQ	90.0	Worth Visiting	Blue Coyote Cantina	4.0	3.8	16	
1203	9343 E Shea Blvd, Ste 100	ILA41PhErg4bl1royzDX4g	63.0	Worth Visiting	S & V Urban Italian	4.0	3.8	44	
1204	10773 N Scottsdale Rd	YdRSx-i6uidsAO04GRMQVw	100.0	At your own risk	Safeway	3.0	2.9	28	
1205	8708 E McDowell Rd	_QmUKLiLynDktbtwV_vQXw	361.0	Worth Visiting	El Dorado Bar and Grill	4.0	4.4	59	
1206	8763 E Bell Rd	TuyNXNngCuC9rMHpfLh98Q	52.0	Its your say finally!	Amore Sports Grill	3.0	2.7	13	
1207	7000 E Shea Blvd, Ste 1510	PS2s35zZsbdW3r_JjudFOA	113.0	Worth Visiting	Sushi On Shea	4.0	3.8	58	
1208	23535 N Scottsdale Rd, Ste 102	89Eqssb01O4-3-btGyvXoQ	382.0	Must Visit!	Pita Cafe	4.0	4.3	112	
1209	15425 N Scottsdale Rd, Ste 160	99YJMvaaYwDry-SQuC63zw	895.0	Worth Visiting	Chipotle Mexican Grill	4.0	3.6	78	
1210	14692 Frank Lloyd Wright Blvd, Ste 147	kkSkp6GLy1c8_0odEJjnRQ	3.0	Its your say finally!	Mama's Pizzeria	2.0	2.3	3	
1211	4014 N Goldwater Blvd	eu73tIH7mJKpvm29ezhxmw	1.0	Worth Visiting	Old Town Deli	4.0	3.8	5	
1212	8711 E Pinnacle Peak Rd	eOFefwsbETgo2gR3LQXcJw	6.0	Worth Visiting	Krispy Krunchy Chicken	5.0	4.6	5	
1213	11485 N 136th St	q-YQIvBSNZxYJl1xuB0H_w	18.0	Worth Visiting	CM2 Pizzeria & Bakeshop	5.0	4.8	41	
1214	6166 N Scottsdale Rd, Ste 601	FI-8LPGkc8D_hwx0l0zyyg	2839.0	Jewel of a place!	Blanco Tacos + Tequila	4.0	3.8	678	
1215	4343 N Scottsdale Rd, Ste 135	PWJwBgfe1eNt4A2oCTtHyw	1563.0	At your own risk	Comoncy	3.0	3.0	15	
1216	6501 E Greenway Pkwy, Ste 123	TsguKRepJOvT-w8aI1XLTA	138.0	Worth Visiting	Market Bistro	4.0	3.6	56	
1217	16640 N Scottsdale Rd	cTQ-U5HTZi-r1Gwhrkaz_g	27.0	At your own risk	Legends Bar and Grill	3.0	3.3	6	
1218	7299 N Scottsdale Rd	DymZ5vpm7vkSsR__-4sflw	2049.0	Jewel of a place!	Roka Akor - Scottsdale	4.0	4.1	714	
1219	4807 E Greenway Rd	Y_SIpYwL2VqsCZ4AqmCitQ	122.0	Worth Visiting	The Corn Flower	4.0	4.1	66	
1220	Village At Hayden, 8220 N Hayden Rd, Ste C111	fjvu3PkvrTOoIjNqL1vrJQ	361.0	Worth Visiting	Spotted Donkey Cantina	4.0	3.7	110	
1221	Hotel Valley Ho, 6850 E Main St	Es_cIduurEbcndt6y67hBg	214.0	Worth Visiting	Trader Vic's	4.0	3.6	112	
1222	7444 E Mcdowell Rd	IALVdIEdp8n6aJed1hBGhg	1046.0	Must Visit!	Bosa Donuts	4.0	4.2	197	
1223	8612 E Shea Blvd	gZcph0QQElMcXR47W6N13g	340.0	Worth Visiting	Chili's	3.0	3.2	67	
1224	6245 E Bell Rd, Ste 101	iUHz8jIWjkbx6pXsTUNIaw	692.0	Worth Visiting	Arena Sports Grill	3.0	3.3	104	
1225	13802 N Scottsdale Rd, Ste 130	cVETjwDQeK0SeHLZG8XXqw	138.0	At your own risk	Taste of Chicago	3.0	3.3	40	
1226	16640 N Scottsdale Rd, Ste 103	-kzdfAFoqPpJU903Zt_aeA	11.0	At your own risk	Brokers Bar & Grill	4.0	3.8	4	
1227	4252 N Drinkwater Blvd	FpXCZJXKzHtDpfQVNqjWuA	100.0	Worth Visiting	The Cultured Pearl	4.0	4.1	28	
1228	10600 E Crescent Moon Dr	RHO331ipxuIYqvmn__Sxwg	418.0	Must Visit!	Proof	4.0	4.2	166	
1229	15215 N Kierland Blvd, Ste 190	jvnMR2D-YVtnQWCP4PN_kw	876.0	Must Visit!	Chloe's Corner	4.0	4.1	200	
1230	10135 E Via Linda	nEyREad5GZd3RiEZA-Irpw	190.0	Worth Visiting	Dragonfly Cafe	4.0	4.0	73	
1231	15205 North Kierland Boulevard, 100	QlJztL2aGEXgejgi5JM9Xg	1918.0	Jewel of a place!	Tommy Bahama Restaurant | Bar | Store - Scottsdale	4.0	4.0	399	
1232	14891 N Northsight Blvd	b0vBgpjF77rItksUl3wEhg	153.0	Worth Visiting	Desert Rays Cafe	4.0	4.1	86	
1233	15037 N Scottsdale Rd	PzsrU41s4-QCUdb7lua2GQ	348.0	Worth Visiting	Primebar	3.0	3.3	81	
1234	9301 E Shea Blvd, Ste 105	AIBdaw0EJ3B7wZLb4Wz5HA	105.0	At your own risk	Quiznos	3.0	2.8	17	
1235	7000 E Shea Blvd, Ste 1010	zcXIPwqjKWQ7H5EXkEZfkw	4.0	At your own risk	Kinnicks Sports Grill	4.0	3.7	7	
1236	9160 E Shea Blvd, Ste 101	a2NSxkmX0_eqvdwJ2rjPVg	546.0	Must Visit!	Jade Palace	4.0	3.6	231	
1237	10101 E Bell Rd, Ste 114	4f5-QS54R7zEqzKfF4Wfkw	103.0	Worth Visiting	Freshbox McDowell Mountain	4.0	4.3	75	
1238	9251 E Shea Blvd	4x8W4quFhhuTZlsoUHzVeA	84.0	Its your say finally!	McDonald's	2.0	2.4	18	
1239	7436 E McDowell Rd	Jx5h4nIbANB4KDrb5l_v4w	371.0	Worth Visiting	Pho Cao	3.0	3.4	157	
1240	7353 E Indian School Rd	bF8gv7k_rwZtiDLP2ZB04w	2.0	At your own risk	Scottsdale Mondrian	3.0	2.6	45	
1241	32633 N Scottsdale Rd	bf4futLpZiXohBLUE7Yfhw	11.0	Worth Visiting	The Café at Heard Museum North Scottsdale	4.0	4.2	5	
1242	9030 E Via Linda	ueN-Y7p_fiRDSXeD9be14A	83.0	Worth Visiting	Lotus Bar & Grill	4.0	3.9	18	
1243	20511 N Hayden Rd	H2RlCPL094oe9Hiq2djYrg	112.0	Its your say finally!	The Grind	2.0	2.4	58	
1244	3636 N Scottsdale Rd	RRtjC-KUE9vSbD09r6is2A	1047.0	Worth Visiting	Salty Señorita	3.0	2.8	195	
1245	16203 N Scottsdale Rd	3dEPZWJt33e_XtQ-w-xl6g	14.0	Worth Visiting	The Canyon	4.0	3.8	6	
1246	16203 N Scottsdale Rd	zvO-PJCpNk4fgAVUnExYAA	66.0	Its your say finally!	FOX Sports Grill	3.0	2.7	29	
1247	34250 N 60th St	nWbYvXpikLfAh4S6AkG45A	12.0	Worth Visiting	My Sweet Blessings Bakery and Bistro	5.0	4.6	29	
1248	8900 E Pinnacle Peak Rd, Ste B1	PL3WCtkRCF2Q904YmMor-Q	41.0	Worth Visiting	Lamp Cafe	4.0	4.2	34	
1249	4320 N Miller Rd	scj1FBV05NVe0iQxplNNYw	636.0	Worth Visiting	Dozo Japanese Cuisine	4.0	3.9	123	
1250	4032 N Scottsdale Rd	rOs43_IYn3STyx3UCmlfXQ	57.0	At your own risk	Baja Fresh Mexican Grill	3.0	3.2	10	
1251	7135 E Camelback Rd, Ste 154	3MutZJ4mfM3Ds450rbpMiw	599.0	Must Visit!	Hand Cut Burgers & Chophouse	4.0	3.9	210	
1252	7001 N Scottsdale Rd, Ste 290	e4qQlNEop42LoFBwv71dVw	680.0	Must Visit!	Ruth's Chris Steak House	4.0	3.9	332	
1253	3380 N Scottsdale Rd	8un5h1h8NXs0hzeVraaPbA	804.0	Worth Visiting	Olive Garden Italian Restaurant	3.0	3.3	117	
1254	7145 E Indian School Rd	t78vmza5fyuCuS--7I8Oug	163.0	At your own risk	Panera Bread	3.0	3.4	23	
1255	15191 N Scottsdale Rd, Ste 100	VLDFjeqpUgWhnVuB_8GuEg	4095.0	Jewel of a place!	True Food Kitchen	4.0	4.1	926	
1256	8380 E Via De Ventura	K-vBVV_RZX-BeyqOBWjsDg	1731.0	Worth Visiting	Zipps Sports Grill	3.0	3.4	169	
1257	7301 E Butherus Dr	KTOwBIPPIjTckBc4654B6A	392.0	Worth Visiting	El Santo Cantina + Patio Bar + Restaurant	4.0	3.6	54	
1258	8877 N Scottsdale Rd, Ste 402	DP_RN_0ks1ZYFzLsWg6Izw	94.0	Worth Visiting	Bloom	4.0	3.8	74	
1259	7114 E Stetson Dr	SEH79jbg5Q8cCozCnhqMHA	396.0	Must Visit!	Marcellino Ristorante	4.0	4.0	269	
1260	7303 E Indian School Rd	8GRlTN7cdWR5mz38HySZzw	19.0	Worth Visiting	Cafe Carumba	4.0	3.7	60	
1261	7111 E 5th Ave, Ste E	d10IxZPirVJlOSpdRZJczA	5102.0	Jewel of a place!	Citizen Public House	4.0	4.4	1550	
1262	4218 N Scottsdale Rd	KZj3f5ohsyGfIer7K-xncg	145.0	At your own risk	Limelight Dipping Bar And Grill	3.0	3.1	29	
1263	3800 N Goldwater Blvd	8796vXaydw2aY_zER0n9uA	3113.0	Jewel of a place!	Cornish Pasty Co	4.0	4.4	541	
1264	15425 N Scottsdale Rd, Ste 100	oEYyuU67YkYEsBzwP4PGag	214.0	Worth Visiting	Pellini Italian Eatery	4.0	3.9	84	
1265	20511 N Hayden Rd, Ste 110	0a5jrIXBKH5aRtQzh728qg	4.0	Worth Visiting	Zpizza	4.0	3.8	32	
1266	7337 Shea Blvd	z8Em-bhZI3Mmspml7tj6tg	206.0	At your own risk	Dickey's Barbecue Pit	2.0	2.3	95	
1267	17020 N Hayden Rd	_jz7C0ak_fRhEynaukOF-A	82.0	Worth Visiting	The Grill	4.0	3.8	20	
1268	10893 N Scottsdale Rd, Ste 101	xAl2BxNhlimcXZZQzdNRzw	146.0	Worth Visiting	MOD Pizza	4.0	4.2	48	
1269	10392 North Scottsdale Rd, Ste 104	jgmKcZsgKYkTFyYIabL3Sg	323.0	Worth Visiting	Jersey Mike's Subs	4.0	3.7	38	
1270	14884 North Pima Rd, Ste 2	pD0fh3uTKitXvwKWxqBOKg	21.0	Worth Visiting	The Simple Greek	4.0	3.6	21	
1271	6245 E Bell Rd, Ste 111	_18eAwEHvc6RSa6MeynXag	353.0	Worth Visiting	Havana Cafe	3.0	3.5	156	
1272	4801 E Cactus Rd	KQtMhSzLs2ZYnXePAlkDQQ	7.0	At your own risk	Great China	4.0	3.6	5	
1273	5001 N Scottsdale Rd	98zrbyncBdGRXQngWmSjOA	179.0	Worth Visiting	4th Floor Grille & Sports Bar	4.0	3.9	39	
1274	11291 E Via Linda	cwWQB8LyFbxxiOzgfZdWCg	622.0	Must Visit!	George & Son's Asian Cuisine	4.0	3.8	234	
1275	8402 E Indian School Rd	a8hu06rFnwILU4Y6sgqW_A	625.0	At your own risk	Silver Mine Subs	3.0	2.9	95	
1276	6936 E Main St	-4TMQnQJW1yd6NqGRDvAeA	1031.0	Jewel of a place!	The House Brasserie	4.0	4.1	353	
1277	10392 N Scottsdale Rd	9IFvZw83W8qKpEEJrhXpgg	135.0	Worth Visiting	Porkopolis	4.0	4.0	124	
1278	15323 N Scottsdale Rd, Ste 150	4HEF6BuO_BBsTmvcMCbhhg	429.0	Must Visit!	Sorso Wine Room	4.0	4.4	207	
1279	15230 N Scottsdale Rd	5diHqpk_JSC4p8tIo4APow	1580.0	Must Visit!	The Cheesecake Factory	3.0	3.2	290	
1280	10953 N Frank Lloyd Wright Blvd	AQWIPWKKmDQ9eqOFWExiAg	3.0	At your own risk	Gina's Homemade	3.0	3.3	7	
1281	7137 E Rancho Vista Dr	pyLRE5ESUbUyQu6tqlrW3A	40.0	At your own risk	Divine Cafe & Market at Optima	3.0	3.3	11	
1282	7341E 6th Ave	1An9A7RVoiAvaJxvueaEsA	810.0	At your own risk	Barney's Boathouse	3.0	2.6	61	
1283	4218 N Scottsdale Rd	BmPyJ8qbussUhCu4TxiKHg	46.0	Worth Visiting	Famous 48	4.0	4.3	29	
1284	6501 E Greenway Pkwy, Ste 159	Xs2iTWxbczvfEapAFH3cyw	1357.0	Jewel of a place!	Perk Eatery	4.0	4.0	395	
1285	6501 E Greenway Pkwy, Bldg 5	0I0hxOcOLjKGIBUTG-G-dQ	270.0	At your own risk	Einstein Bros Bagels	3.0	2.7	42	
1286	14244 North 69th Way	ncwxEFx319noYl0kCl9tnw	1.0	Worth Visiting	Charthouse	4.0	3.7	10	
1287	9343 E Shea Blvd	PpnHlk95jbeK261RHuXflw	299.0	Worth Visiting	Renegade Tap & Kitchen	4.0	3.6	106	
1288	7158 E 5th Ave	KNeh8oEV3mXw_mpSNS3mSg	46.0	Its your say finally!	Big B's Hangover	2.0	1.8	13	
1289	8620 E Thompson Peak Pkwy	3ur_Am8M_dqqXEQKRhm_1w	85.0	Worth Visiting	Mojo Morning Joint	4.0	4.3	39	
1290	15040 N Northsight Blvd, Ste 104	3HmrkEZQWaemS2aPoe-xJA	244.0	Worth Visiting	Twisted Rose Winery and Eatery	4.0	4.0	114	
1291	6501 E Greenway Pkwy	SNJi8rgm_YUX2_iOcfDycw	468.0	Worth Visiting	Humble Pie	3.0	3.2	146	
1292	5555 E Bell Rd, Ste 6	tt9Jy2HBhkKpEG3KxFX0fQ	1043.0	Must Visit!	Benedict's	4.0	3.9	216	
1293	1495 N Hayden Rd	gDjHnPJDx9ZVse0i9mp5hQ	692.0	Must Visit!	La's Thai Cuisine	4.0	4.1	187	
1294	14884 N Pima Rd, Ste 103	ouXG1yYRxEsZ_4gfhUob9g	22.0	Worth Visiting	Dickey's Barbecue Pit	4.0	4.3	15	
1295	7137 E Rancho Vista Dr	VZa00hKCxOczpJyfFj8AOQ	541.0	Worth Visiting	Metropolis	4.0	4.0	103	
1296	7361 E Frank Lloyd Wright Blvd	nFR7dDedxRuBeZz_6Cdalg	490.0	Must Visit!	Cantina Laredo	4.0	3.5	254	
1297	4854 East Bell Road	VRudmL7x4ONGXyyrYVXHVw	208.0	At your own risk	Taco Bell	3.0	3.3	23	
1298	15681 N Hayden Rd, Ste E1	S5MYcMCSgqGJRLO8N5Uk3Q	409.0	Worth Visiting	Big City Bagels	4.0	4.3	91	
1299	13901 N 73rd St	FyKefsWq62xeXpje0Flcig	449.0	Must Visit!	New York's Best Italian Bistro	4.0	4.4	223	
1300	15681 N Hayden Rd, Ste 112	bxRFIGAcYREvDBT3Nw3Vaw	1830.0	Jewel of a place!	OHSO Distillery- North Scottsdale	4.0	4.0	462	
1301	14858 N Frank Lloyd Wright B	tZ1CII-IQ6LgUWdDexDUAg	44.0	Worth Visiting	Baja Fresh Mexican Grill	4.0	3.8	5	
1302	9699 N Hayden Rd, Ste 102	cm5pya6toFXn6sJT4FVGyg	87.0	Worth Visiting	Joyful Chinese Dining	4.0	3.9	53	
1303	8877 N Scottsdale Rd, Ste 402	zfOum9_rEhaLAqoAV3nYaQ	167.0	Worth Visiting	Naya Mediterranean Cuisine	4.0	3.9	98	
1304	15745 N Hayden Rd	CVgkAFbaqMblKcZq5GIitg	82.0	At your own risk	Peter Piper Pizza	3.0	3.4	25	
1305	7323 E Shoeman Ln	umBsUDjSPzF28LOw-U_NfA	617.0	Worth Visiting	Ricky's Tacos & Beer	3.0	3.4	83	
1306	10392 N Scottsdale Rd	bk4FIHt8ODRBPfqL4Fd2aQ	784.0	Must Visit!	Indulge Burgers & More	4.0	3.7	242	
1307	15223 N 87th St, Ste 125	EgIbDz2YFo28DXQY7ik0lQ	373.0	At your own risk	Dunkin' Donuts	3.0	2.8	66	
1308	13610 N Scottsdale Rd, Ste 9	ARWLV46iIa3Dvt1y8-SPpA	423.0	Must Visit!	Ristorante Giuseppe	4.0	4.1	261	
1309	7014 E Camelback Rd, Fashion Square Mall	4Fylkp8eS2FD9-53eycqLw	2789.0	Must Visit!	Kona Grill	4.0	3.5	390	
1310	15005 N Northsight Blvd	zdeVCOVtVMYSaPCfep4NVw	3.0	Worth Visiting	Grimaldi's Pizzeria	5.0	5.0	3	
1311	4225 N Craftsman Ct	oHrhz4_OBHIr5uPzER8DVA	63.0	Worth Visiting	Copperleaf	4.0	4.0	28	
1312	7117 E 3rd Ave	9ezDpuzoOhkDgzfwMLsvAA	26.0	Worth Visiting	KISS Back East Pizza and Beef Joint	4.0	4.0	13	
1313	, 7200 N Scottsdale Rd	AMxxi7jyxhcdNF7FIRbUVA	111.0	Worth Visiting	Remington's Restaurant	3.0	3.2	104	
1314	4166 N Scottsdale Rd, Ste 102	UotZUkpcI0p2J8RUAD36Ng	1015.0	Jewel of a place!	Second Story Restaurant & Liquor Bar	4.0	4.3	354	
1315	7210 E 2nd St	OFbAbrfzlV4OJFOW4MJHiQ	1.0	Worth Visiting	Furio	4.0	4.0	40	
1316	6166 N Scottsdale Rd, Ste 701	Gv2aZfTlYImmsERZg5D93A	583.0	Must Visit!	Pomo Pizzeria Napoletana	4.0	4.0	198	
1317	10199 E Bell Rd	WunR7VclAddvbCnc-97jzg	157.0	Worth Visiting	The Vig McDowell Mountain	4.0	3.8	134	
1318	15035 N Thompson Peak Pkwy, Ste E101	TXjg3qtm6gjlbP8Iwsm4lQ	854.0	At your own risk	Chipotle Mexican Grill	3.0	2.6	94	
1319	15033 N Thompson Peak Pkwy, Ste D105	VuCZEIRXIh82TuKezSZKoA	409.0	Worth Visiting	Which Wich	4.0	3.5	93	
1320	Optima Camelview Complex, 7147 E Highland Ave	xQtCOQIwrGIiDeHWVHdkBw	474.0	Worth Visiting	Nourish	3.0	3.4	158	
1321	6835 E Camelback Rd	bawlqVxxnTbdYLuAtI8CJA	111.0	Worth Visiting	Kaleidoscope Juice	4.0	4.0	28	
1322	4420 N Saddlebag Trl, Ste 100	lu3eprrEXNLQFDlzmQ7OfQ	3494.0	Must Visit!	Bevvy	4.0	4.1	198	
1323	7551 E Camelback Rd	6sKaAF8WhWyyCjfZr2Rfsg	5186.0	Must Visit!	Zipp's Sports Grill	3.0	3.3	278	
1324	6501 E Greenway Pkwy, Ste 130	6ON9B6DsL5cUnPmIy8A06w	1223.0	Worth Visiting	Zipps Sports Grill	3.0	2.9	229	
1325	11072 No Frank Lloyd Wright	GDnbt3isfhd57T1QqU6flg	76.0	Its your say finally!	Taco Bell	2.0	2.1	15	
1326	15037 N Scottsdale Rd, Ste 195	_4nmPgw_CWPS9Qkerkp0tg	993.0	Must Visit!	TK's Urban Tavern	3.0	3.4	210	
1327	9800 E Talking Stick Way	k6pWX0v60LIRS2guzkpxqQ	1562.0	Jewel of a place!	Wandering Horse Buffet	4.0	3.7	417	
1328	3380 N Hayden Rd	lrkP6ywHm3lJx5j1grR3-g	146.0	Its your say finally!	Carl's Jr.	2.0	2.2	18	
1329	6137 North Scottsdale Rd, Ste 105	GozNbjSI1bdpPqqP_LMSBg	1252.0	Worth Visiting	Nekter Juice Bar	4.0	3.9	111	
1330	4912 E Shea Blvd	fDqRqsEHHb2njcFZ17CfVQ	337.0	Its your say finally!	Einstein Bros Bagels	2.0	2.2	32	
1331	14418 N Scottsdale Rd	rOVuZJfFVDI7rDjzkT-WNA	373.0	Worth Visiting	Jolta Java	4.0	3.7	76	
1332	4847 E Greenway Rd	VqX3HPsZxuxsPKaQIU3Ehw	15.0	At your own risk	Hungry Howie's Pizza	3.0	3.0	20	
1333	8322 E Mcdowell Rd	9g0JuC-_vx35T0m3lidwBw	521.0	Worth Visiting	Temptations Cafe	4.0	4.0	126	
1334	7605 E Indian Bend Rd	GKtVASxg9ZafsNEQnFsipQ	396.0	Worth Visiting	Scottsdale Silverado Golf Club	4.0	3.6	61	
1335	4218 N Scottsdale Rd	NWjJK9c5YOQSbMX_bw24sA	317.0	Worth Visiting	Crab & Mermaid	4.0	3.5	155	
1336	9619 N Hayden Rd, Ste 106	6_kSCuQP5U4W8SfD8VVNZA	196.0	Must Visit!	Shish Kabobs & Gyros	4.0	4.4	110	
1337	23015 N Scottsdale Rd, Ste 107	nMoNrpsMqW5099mEevNJ-w	207.0	Must Visit!	Boss Coffee	4.0	4.4	140	
1338	7014 E. Camelback Rd.	U_x3Ryer88VwUlqa71Np-g	846.0	Worth Visiting	Pita Jungle	4.0	3.6	107	
1339	14826 N Pima Rd	Ee_8iRc8jBq3rZunj6_1fg	330.0	Its your say finally!	IHOP	2.0	1.8	58	
